id,member_id,loan_amnt,funded_amnt,term,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,zip_code,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,effective_int_rate,application_type,disbursement_method,annual_inc_joint,dti_joint,verified_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,mtg_payment,housing_payment,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog
"154522518","190327199","15000.0","14800.0","36","10.33","5.14","1.03","486.34","B","B1","Accounting assoc","10+ years","MORTGAGE","92000.0","Source Verified","07-01-2019 06:22:14","08-02-2019 14:00:00","07-03-2019 14:00:00","07-01-2019 06:17:26","07-03-2019 10:00:01","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154522518"," ","Debt consolidation","Debt consolidation","217xx","MD","","0","22","22647","9.1","38.6","21.94","1","0.0","09-30-2002 17:00:00","665","669","0","3","52","4","3","1","2","31","1","47137","16078.0","26.1","36900","81","45186","71","3","f","","1","0","0","0","0","null","31","8","1","106886","47137","1521","32","7","11","98","0","0","0","8","155","12","201","1","61700","12","28","92","10.22","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","3","1","2","12","31059.0","68.7","7","20","5573.0","44.1","2","0","4","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154600521","190534584","17000.0","16725.0","36","11.71","5.14","1.03","562.3","B","B3","Warden's Admin. Asst.","10+ years","RENT","72000.0","Not Verified","07-02-2019 06:10:26","08-01-2019 10:00:00","07-02-2019 10:00:00","07-02-2019 05:53:35","07-02-2019 06:13:07","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154600521"," ","Credit card refinancing","Credit card refinancing","431xx","OH","","0","5","11999","0.0","56.7","37.72","1","0.0","06-01-2005 17:00:00","685","689","1","9"," ","3"," ","8","2","11","0","94949","19187.0","55.0","27700","23","101592","9"," ","f","","0","0","0","0","0","null","11","1","8","136492","94949","8632","6","4","4","95","0","0","0","12","169","7","158","8","34900","7","7","0","11.60","INDIVIDUAL","CASH"," "," "," ","0","4","0","3","13","75762.0","60.0","1","2","6156.0","57.9","4","2","3","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154124100","189640879","30000.0","23025.0","36","17.97","12.63","1.49","1084.13","D","D1","RN","1 year","OWN","275000.0","Source Verified","06-24-2019 10:40:27","07-29-2019 10:00:00","06-29-2019 10:00:00","06-24-2019 10:32:21","06-29-2019 08:20:03","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154124100"," ","Home buying","Home buying","445xx","OH","","0","10","16942","37.5","48.2","7.04","0","0.0","11-23-2005 16:00:00","670","674","2"," "," ","1"," ","1","2","21","0","60887","20121.0","42.6","32700","25","44412","21"," ","f","","0","0","0","0","0","null","21","6","1","91612","60887","2899","8","6","8","95","0","0","0","2","13","12","99","1","47200","12","19","0","17.20","INDIVIDUAL","CASH"," "," "," ","5","2","1","2","5","40766.0","91.8","5","8","9791.0","66.5","7","0","12","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154334950","189967957","11150.0","8675.0","36","20.00","12.63","1.49","414.38","D","D2","","n/a","RENT","24900.0","Verified","06-28-2019 16:01:15","08-01-2019 10:00:00","07-02-2019 10:00:00","06-27-2019 11:46:01","07-02-2019 05:54:36","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154334950"," ","Debt consolidation","Debt consolidation","333xx","FL","","0","2","4556","33.3","40.1","46.7","0","0.0","08-26-2009 17:00:00","670","674","0","48"," ","1"," ","29","0","8","0","30088","3415.0","33.8","7600","10","34165","7"," ","f","","0","1","0","0","0","48","8","1","9","44265","30088","3761","3","3","3","90","0","0","0","3","73","5","118","26","10100","5","6","0","19.23","JOINT","CASH","39300.0","30.47","Verified","0","2","1","2","9","26673.0","78.1","0","0","2206.0","68.0","7","0","4","0"," ","10604","620","624","05-27-2013 17:00:00","0","0","5","30.1","0","12","1","1","12"
"154607088","190596210","19125.0","18325.0","60","15.24","7.28","0.86","457.4","C","C2","Systems Administrator","10+ years","MORTGAGE","96943.0","Source Verified","07-02-2019 10:00:30","08-01-2019 14:00:00","07-02-2019 14:00:00","07-02-2019 09:56:28","07-02-2019 10:03:41","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154607088"," ","Credit card refinancing","Credit card refinancing","329xx","FL","","0","8","36048","29.4","50.6","35.29","0","0.0","10-01-1997 17:00:00","660","664","1"," "," ","3"," ","4","1","33","0","76082","40671.0","44.7","72900","47","70272","33"," ","f","","0","0","0","0","0","null","33","3","3","283703","150322","4555","18","16","17","100","0","0","0","12","261","22","159","3","90900","22","27","0","15.00","INDIVIDUAL","CASH"," "," "," ","2","4","0","2","19","34430.0","50.2","3","6","6876.0","46.5","1","1","1","1415.37"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154366749","190087878","20000.0","14250.0","36","7.02","2.16","0.86","617.73","A","A2","Senior Associate","< 1 year","RENT","115000.0","Source Verified","06-27-2019 18:57:23","08-04-2019 10:00:00","07-05-2019 10:00:00","06-27-2019 18:48:46","07-05-2019 05:53:59","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154366749"," ","Credit card refinancing","Credit card refinancing","201xx","VA","","0","3"," "," "," ","7.06","0","0.0","04-27-2014 17:00:00","695","699","0"," "," ","22"," "," ","0","2","0","28141","17710.0","88.6","0","11","17799","2"," ","f","","0","0","0","0","0","null","2","2","4","37799","28141","14071","0","0","0","100","0","0","0","9","56","1","62","41","20000","1","1","0","7.01","INDIVIDUAL","DIRECT_PAY"," "," "," ","1","1","2","3","4","10431.0","58.6","0","0","0.0","74.4","0","10","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154169948","189686816","35000.0","21225.0","36","13.08","5.14","1.03","1180.64","B","B5","Crew forman","10+ years","MORTGAGE","125000.0","Not Verified","06-25-2019 04:27:16","08-02-2019 10:00:00","07-03-2019 10:00:00","06-25-2019 04:13:01","07-03-2019 06:16:08","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154169948"," ","Debt consolidation","Debt consolidation","254xx","WV","","0","10","17461","37.5","63.3","26.2","0","0.0","01-24-2007 16:00:00","660","664","1"," "," ","3"," ","10","2","34","0","89978","43138.0","56.2","47600","50","61133","37"," ","f","","0","0","0","0","0","null","34","7","3","408833","313147","9210","17","11","16","100","0","0","0","11","147","19","149","3","76700","19","31","250","12.97","INDIVIDUAL","DIRECT_PAY"," "," "," ","3","2","1","1","4","46840.0","94.7","6","9","8160.0","63.8","0","1","4","2062.5"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154122526","189631109","37875.0","19800.0","36","7.02","2.16","0.86","1169.82","A","A2","","< 1 year","MORTGAGE","130000.0","Source Verified","06-24-2019 09:03:38","07-29-2019 14:00:00","06-29-2019 14:00:00","06-24-2019 09:01:09","06-29-2019 09:53:40","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154122526"," ","Home improvement","Home improvement","305xx","GA","","0","14","31554","0.0","13.1","10.44","0","0.0","09-23-2000 17:00:00","670","674","3","35"," ","0","38","3","2","19","0","46462","4746.0","12.6","36300","41","53858","32","38","f","","0","6","0","0","0","38","19","8","2","227827","157178","8273","22","7","15","80","0","0","0","6","133","7","225","2","37700","7","17","6541","7.01","INDIVIDUAL","CASH"," "," "," ","4","1","0","1","18","41716.0"," ","8","13","2142.0","12.6","0","0","3","1199.25"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154446951","190231357","20000.0","12500.0","36","25.00","12.63","1.49","795.2","D","D4","cook","< 1 year","RENT","36000.0","Not Verified","06-29-2019 09:46:39","07-29-2019 14:00:00","06-29-2019 14:00:00","06-29-2019 09:38:00","06-29-2019 10:03:06","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154446951"," ","Debt consolidation","Debt consolidation","344xx","FL","","0","5","79151","0.0","15.5","36.82","0","0.0","03-28-2005 16:00:00","710","714","0"," "," ","11"," ","7","0","19","0","33441","14566.0","15.2","93700","37","31489","27"," ","f","","0","0","0","1","0","null","19","2","7","127389","33441","1760","20","12","16","100","0","0","0","10","153","13","171","7","95900","13","17","209","24.23","INDIVIDUAL","CASH"," "," "," ","0","2","1","1","11","18875.0","59.9","1","4","2052.0","26.3","1","0","1","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154379538","190082664","21000.0","13475.0","60","17.74","7.28","0.86","530.3","C","C5","Photojournalist ","6 years","MORTGAGE","70000.0","Source Verified","06-29-2019 18:19:54","07-30-2019 06:00:00","06-30-2019 06:00:00","06-27-2019 22:48:53","06-29-2019 18:23:12","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154379538"," ","Debt consolidation","Debt consolidation","330xx","FL","","0","6","5833","0.0","48.4","24.95","0","0.0","12-27-2007 16:00:00","685","689","2","49"," ","2","49","52","2","10","0","49582","10057.0","50.3","11300","22","44227","12","49","f","","0","3","0","0","0","50","10","3","2","310120","271078","30120","6","1","3","89","0","0","0","7","111","3","138","2","20000","3","6","0","17.50","INDIVIDUAL","CASH"," "," "," ","2","2","1","3","10","38117.0","86.2","2","2","5467.0","73.3","2","0","3","1965.83"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154196140","189714178","25000.0","18525.0","36","17.97","12.63","1.49","903.44","D","D1","IT Project Manager","10+ years","MORTGAGE","98000.0","Not Verified","06-30-2019 06:49:38","07-30-2019 10:00:00","06-30-2019 10:00:00","06-25-2019 09:07:23","06-30-2019 06:53:28","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154196140"," ","Debt consolidation","Debt consolidation","335xx","FL","","0","5","3662","25.0","53.6","9.56","0","0.0","07-24-2001 17:00:00","690","694","2","40"," ","2","40","17","3","9","0","102782","4596.0","27.2","7900","26","69125","6","40","f","","0","0","0","0","0","null","9","2","5","219025","207216","23024","5","3","4","85","0","0","0","17","203","4","215","17","16900","4","5","0","17.20","INDIVIDUAL","CASH"," "," "," ","1","3","2","4","5","98186.0","83.4","0","1","2101.0","62.1","5","2","3","1251.13"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154560597","190404509","25525.0","21550.0","36","17.97","12.63","1.49","922.41","D","D1","Supervisor","10+ years","RENT","96000.0","Not Verified","07-01-2019 13:48:01","07-31-2019 18:00:00","07-01-2019 18:00:00","07-01-2019 13:17:33","07-01-2019 13:53:06","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154560597"," ","Credit card refinancing","Credit card refinancing","725xx","AR","","0","3","2","100.0","100.0","17.6","0","0.0","02-28-2007 16:00:00","680","684","0"," "," ","16"," ","33","2","5","0","65013","24598.0","90.8","24600","19","47373","5"," ","f","","0","0","0","0","0","null","5","0","13","74473","65013","13003","3","2","2","100","0","0","0","12","130","2","110","13","27100","2","3","0","17.20","INDIVIDUAL","CASH"," "," "," ","0","2","0","2","16","40415.0","85.3","0","1","14905.0","87.3","2","5","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154377243","190080384","16000.0","7350.0","36","20.00","12.63","1.49","594.62","D","D2","IT Support Analyst","2 years","RENT","39000.0","Verified","06-29-2019 13:36:17","07-29-2019 18:00:00","06-29-2019 18:00:00","06-27-2019 20:10:56","06-29-2019 14:32:11","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154377243"," ","Other","Other","730xx","OK","","0","20","13442","13.3","42.8","20.77","0","0.0","08-27-2006 17:00:00","660","664","2","76"," ","2"," ","11","0","35","0","15565","15565.0","33.7","23500","44","0","40"," ","f","","0","1","0","0","0","76","35","5","1","46200","15565","445","15","14","15","100","0","0","0","3","154","20","80","1","46200","20","34","2967","19.23","JOINT","CASH","41000.0","22.16","Not Verified","3","0","0","0","59","0.0"," ","5","20","1711.0","33.7","0","0","4","0"," ","17157","640","644","08-28-2010 17:00:00","1","0","29","35.8","0","31","0","0"," "
"154349487","189973512","40000.0","23025.0","36","6.46","2.16","0.86","1225.24","A","A1","Executive Assistant","5 years","MORTGAGE","150000.0","Source Verified","06-27-2019 14:10:48","07-31-2019 14:00:00","07-01-2019 14:00:00","06-27-2019 13:43:07","07-01-2019 09:58:31","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154349487"," ","Debt consolidation","Debt consolidation","103xx","NY","","0","4","38581","30.0","56.9","13.91","0","0.0","12-26-1987 16:00:00","720","724","1","29"," ","0","29","12","3","14","0","74914","52067.0","55.9","89600","22","0","18","29","f","","0","0","0","0","0","null","14","4","8","385089","270483","19320","13","7","10","95","0","0","0","0"," ","9","319","8","93100","9","12","0","6.45","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","0","0","0"," ","0.0"," ","4","4","14176.0","59.4","1","0","3","2682.5"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154537540","190354280","15000.0","9425.0","36","20.00","12.63","1.49","557.46","D","D2","Host ","5 years","RENT","31320.0","Not Verified","07-01-2019 09:04:56","07-31-2019 14:00:00","07-01-2019 14:00:00","07-01-2019 08:43:52","07-01-2019 09:59:24","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154537540"," ","Debt consolidation","Debt consolidation","554xx","MN","","0","5","3356","50.0","28.6","28.23","0","0.0","01-31-2006 16:00:00","690","694","2","30"," ","6","30","40","0","13","0","76241","4641.0","27.3","4700","40","86657","29"," ","f","","0","0","0","0","0","null","13","2","6","103657","76241","5865","4","2","2","90","0","0","0","11","161","6","101","6","17000","6","10","0","19.23","JOINT","CASH","79830.0","13.54","Not Verified","1","3","0","1","13","71600.0","24.8","2","4","1001.0","25.7","0","11","2","0"," ","14735","600","604","04-30-2009 17:00:00","2","0","6","86.3","0","27","0","0"," "
"154593766","190528802","10625.0","6425.0","36","22.50","12.63","1.49","408.53","D","D3","RN","< 1 year","RENT","100000.0","Not Verified","07-02-2019 05:57:58","08-01-2019 10:00:00","07-02-2019 10:00:00","07-02-2019 05:56:35","07-02-2019 05:58:54","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154593766"," ","Other","Other","704xx","LA","","0","3","1678","50.0","67.1","19.88","3","0.0","03-01-2000 16:00:00","690","694","2","6"," ","1","6","7","0","16","0","38569","3470.0","58.8","5100","27","66096","13"," ","f","","0","0","0","0","0","null","16","1","7","71996","38569","2755","7","5","7","88","0","0","0","14","125","6","232","7","5900","6","12","92","21.73","INDIVIDUAL","CASH"," "," "," ","0","4","0","0","27","35099.0","53.1","1","3","1398.0","53.6","1","0","2","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154351653","189972699","23825.0","20750.0","36","8.19","2.16","0.86","748.68","A","A4","Teacher","10+ years","MORTGAGE","64000.0","Not Verified","07-02-2019 23:49:43","08-02-2019 06:00:00","07-03-2019 06:00:00","06-27-2019 14:12:44","07-02-2019 23:51:27","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154351653"," ","Credit card refinancing","Credit card refinancing","774xx","TX","","0","5","29418","14.3","30.8","28.0","1","0.0","10-26-2001 17:00:00","725","729","0","21"," ","11"," ","0","1","12","0","48109","13082.0","28.9","42500","26","48490","21"," ","f","","0","1","0","0","0","21","12","3","0","222743","140687","11724","13","5","7","96","1","0","0","4","79","5","212","0","45200","5","9","0","8.18","INDIVIDUAL","CASH"," "," "," ","2","2","0","2","14","35027.0","72.2","3","3","8611.0","51.3","1","1","4","1332.27"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154578957","190467299","20000.0","16200.0","36","16.95","7.92","1.22","712.56","C","C4","","n/a","MORTGAGE","0.0","Not Verified","07-02-2019 19:18:41","08-02-2019 06:00:00","07-03-2019 06:00:00","07-01-2019 18:31:10","07-02-2019 19:25:09","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154578957"," ","Credit card refinancing","Credit card refinancing","775xx","TX","","0","2","9281","50.0","66.1","9999.0","0","0.0","05-01-2007 17:00:00","705","709","0"," "," "," "," ","1","1","11","0","51037","18531.0","56.3","27400","28","43539","16"," ","f","","0","0","0","0","0","null","11","2","1","191319","161787","14708","10","4","6","100","0","0","0","11","135","6","146","1","32900","6","9","0","16.65","JOINT","CASH","58000.0","31.84","Not Verified","1","1","0","0","26","32506.0"," ","2","2","6686.0","56.3","0","2","0","1062.85"," ","34491","685","689","11-01-2005 16:00:00","0","1","14","49.3","1","25","0","0"," "
"154590851","190497819","13500.0","8025.0","36","25.00","12.63","1.49","536.76","D","D4","Driver","10+ years","RENT","43000.0","Not Verified","07-02-2019 01:23:04","08-01-2019 06:00:00","07-02-2019 06:00:00","07-02-2019 01:16:39","07-02-2019 01:30:30","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154590851"," ","Debt consolidation","Debt consolidation","902xx","CA","","0","7","611","66.7","84.7","38.26","0","0.0","07-01-2011 17:00:00","675","679","1"," ","105","6"," ","24","0","14","1","31479","11987.0","44.2","4000","22","28069","13"," ","f","","1","0","0","0","0","null","14","3","3","55169","31479","2249","3","3","3","100","0","0","0","9","94","11","96","3","27100","11","13","0","24.23","INDIVIDUAL","CASH"," "," "," ","2","1","1","2","12","19492.0","69.4","2","5","1768.0","57.1","4","1","2","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154769900","191105745","10625.0","9800.0","36","8.81","2.16","0.86","336.94","A","A5","Account open specialist","< 1 year","MORTGAGE","110000.0","Source Verified","07-05-2019 09:41:57","08-04-2019 14:00:00","07-05-2019 14:00:00","07-05-2019 09:33:47","07-05-2019 09:58:18","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154769900"," ","Home improvement","Home improvement","335xx","FL","","0","6","1580","0.0","71.3","19.54","0","0.0","06-04-2005 17:00:00","695","699","0"," ","114","4"," ","24","1","11","1","62302","14715.0","45.6","5500","22","73846","16"," ","f","","1","0","0","0","0","null","11","1","2","343706","299862","27260","5","1","1","100","0","0","0","5","128","6","169","23","32300","6","6","0","8.80","JOINT","CASH","210000.0","15.76","Source Verified","1","4","0","2","15","47587.0","40.7","0","3","3920.0","43.1","1","8","3","1533"," ","75278","690","694","06-04-2005 17:00:00","1","1","16","41.4","5","20","0","0"," "
"154654778","190690170","26000.0","21425.0","60","8.19","2.27","0.61","529.56","A","A4","R&D Manager","10+ years","MORTGAGE","144000.0","Not Verified","07-02-2019 19:56:41","08-02-2019 06:00:00","07-03-2019 06:00:00","07-02-2019 19:48:45","07-03-2019 05:04:39","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154654778"," ","Credit card refinancing","Credit card refinancing","800xx","CO","","0","1","9277","75.0","82.8","23.03","0","0.0","01-02-2001 16:00:00","720","724","0"," "," "," "," ","35","4","10","0","145459","102110.0","80.1","53800","23","59564","13"," ","f","","0","0","0","0","0","null","10","0","18","542207","496314","49631","6","4","4","100","0","0","0","6","135","7","222","35","111800","7","7","0","8.22","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","2","0","1","18","43349.0","72.8","0","0","15836.0","76.5","0","0","0","2226"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154334942","189967949","30000.0","20925.0","36","20.00","12.63","1.49","1114.91","D","D2","Sales Team Lead","2 years","RENT","100000.0","Not Verified","07-01-2019 09:58:19","07-31-2019 14:00:00","07-01-2019 14:00:00","06-27-2019 11:45:02","07-01-2019 09:59:25","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154334942"," ","Debt consolidation","Debt consolidation","117xx","NY","","0","3","16072","60.0","72.3","26.41","0","0.0","08-26-2007 17:00:00","705","709","0"," "," ","15"," ","5","0","12","0","71872","42423.0","71.5","58100","19","53350","9"," ","f","","0","0","0","0","0","null","12","1","5","112650","71872","5989","7","4","5","100","0","0","0","10","142","5","131","5","59300","5","6","0","19.23","INDIVIDUAL","CASH"," "," "," ","1","6","0","1","20","29449.0","55.2","1","2","18671.0","63.8","1","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"153385542","188524507","20000.0","18350.0","60","15.24","7.28","0.86","478.33","C","C2","Truck Driver","4 years","OWN","52000.0","Not Verified","07-04-2019 18:27:01","08-04-2019 06:00:00","07-05-2019 06:00:00","06-11-2019 17:14:34","07-04-2019 18:33:45","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=153385542"," ","Debt consolidation","Debt consolidation","407xx","KY","","0","5","23168","0.0","9.9","32.24","0","0.0","09-11-2005 17:00:00","755","759","0","79"," ","4","79","13","0","9","0","55012","2532.0","8.4","25700","35","63108","9","79","f","","0","0","0","0","0","null","9","2","4","93108","55012","6112","7","2","4","97","0","0","0","26","156","2","165","13","30000","2","6","0","15.00","INDIVIDUAL","CASH"," "," "," ","2","3","2","3","4","52480.0","83.2","0","2","2157.0","59.1","0","7","1","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154636934","190663196","19000.0","12150.0","60","8.19","2.27","0.61","386.99","A","A4","Asset Analyst","10+ years","MORTGAGE","72000.0","Not Verified","07-02-2019 16:28:24","08-05-2019 14:00:00","07-06-2019 14:00:00","07-02-2019 15:17:03","07-06-2019 09:52:14","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154636934"," ","Credit card refinancing","Credit card refinancing","152xx","PA","","0","9","37198","20.0","27.2","33.3","0","0.0","12-01-2004 16:00:00","710","714","0"," "," ","4"," ","5","1","18","0","96881","19192.0","26.2","51100","25","102695","14"," ","f","","0","0","0","0","0","null","18","4","5","175995","96881","5382","10","6","10","100","0","0","0","10","175","7","61","5","73300","7","13","0","8.22","INDIVIDUAL","DIRECT_PAY"," "," "," ","2","5","2","4","9","77689.0","85.1","2","5","5200.0","52.9","1","1","2","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154642168","190664880","40000.0","34775.0","60","14.30","7.28","0.86","936.97","C","C1","Forklift Operator","10+ years","MORTGAGE","123000.0","Not Verified","07-03-2019 05:45:37","08-02-2019 10:00:00","07-03-2019 10:00:00","07-03-2019 05:38:13","07-03-2019 05:55:21","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154642168"," ","Debt consolidation","Debt consolidation","604xx","IL","","0","5","24515","33.3","51.9","5.16","0","0.0","07-02-2005 17:00:00","685","689","0"," "," ","9"," ","9","4","7","0","26485","26485.0","51.6","51000","13","0","7"," ","f","","0","0","0","0","0","null","7","3","3","216300","182698","30450","6","2","4","100","0","0","0","2","37","2","168","3","51300","2","5","260","14.06","INDIVIDUAL","CASH"," "," "," ","2","0","0","0","27","0.0"," ","2","3","13300.0","51.6","0","0","2","1761.98","818"," "," "," "," "," "," "," "," "," "," "," "," "," "
"154331566","189955532","24000.0","15700.0","36","6.46","2.16","0.86","735.14","A","A1","programmer","9 years","MORTGAGE","62000.0","Not Verified","07-02-2019 07:35:26","08-02-2019 10:00:00","07-03-2019 10:00:00","06-27-2019 10:33:59","07-03-2019 06:00:12","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154331566"," ","Credit card refinancing","Credit card refinancing","802xx","CO","","0","1","26607","33.3","47.2","26.25","0","0.0","07-26-2001 17:00:00","665","669","0"," "," "," "," ","18","2","19","0","289325","23793.0","45.1","50400","44","231426","17"," ","f","","0","0","0","0","0","null","19","0","18","387626","372572","20698","12","10","12","100","0","0","0","25","170","10","215","18","52700","10","16","175","6.45","INDIVIDUAL","DIRECT_PAY"," "," "," ","0","2","0","0","37","265532.0"," ","0","1","11718.0","45.1","0","0","0","921.22"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154507213","190311828","30000.0","10950.0","36","17.97","12.63","1.49","1084.13","D","D1","Operations Manager","2 years","MORTGAGE","85200.0","Source Verified","06-30-2019 14:51:46","07-30-2019 18:00:00","06-30-2019 18:00:00","06-30-2019 14:32:34","06-30-2019 15:02:36","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154507213"," ","Credit card refinancing","Credit card refinancing","786xx","TX","","0","3","9666","57.1","69.5","34.15","0","0.0","03-29-2007 17:00:00","665","669","1"," "," ","5"," ","5","3","13","0","102045","26632.0","60.1","31700","32","80958","21"," ","f","","0","0","0","0","0","null","13","3","5","354307","309522","23809","9","6","7","100","0","0","0","8","108","8","147","5","44300","8","10","0","17.20","INDIVIDUAL","CASH"," "," "," ","1","2","2","2","7","75413.0","80.0","1","1","6528.0","61.8","1","1","4","1566.97"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154687643","190734157","14725.0","9325.0","36","20.00","12.63","1.49","547.24","D","D2","CFO","< 1 year","RENT","170000.0","Not Verified","07-03-2019 10:04:29","08-02-2019 14:00:00","07-03-2019 14:00:00","07-03-2019 09:58:15","07-03-2019 10:07:33","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154687643"," ","Debt consolidation","Debt consolidation","347xx","FL","","0","5","9229","60.0","88.2","29.84","0","0.0","07-02-2000 17:00:00","685","689","1"," "," ","2"," ","5","0","12","0","156260","87146.0","87.3","78000","25","90762","14"," ","f","","0","0","0","0","0","null","12","4","2","190562","156260","13022","7","5","5","100","0","0","0","11","164","8","228","5","99800","8","8","0","19.23","INDIVIDUAL","CASH"," "," "," ","3","4","2","3","2","69114.0","76.1","2","2","31652.0","82.0","1","2","2","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"154508029","190312678","25000.0","6475.0","36","22.50","12.63","1.49","961.25","D","D3","Head bartender","8 years","OWN","28000.0","Source Verified","06-30-2019 18:55:11","08-04-2019 18:00:00","07-05-2019 18:00:00","06-30-2019 18:42:57","07-05-2019 13:55:04","Approved","https://lendingclub.com/browse/loanDetail.action?loan_id=154508029"," ","Debt consolidation","Debt consolidation","342xx","FL","","0","4","16204","14.3","53.4","100.77","0","0.0","01-31-2008 16:00:00","710","714","1"," "," ","3"," ","37","0","12","0","91608","20585.0","47.7","34800","22","82029","15"," ","f","","0","0","0","0","0","null","12","4","3","125229","91608","7634","8","4","7","100","0","0","0","7","76","5","137","11","43200","5","9","0","21.73","JOINT","CASH","76000.0","37.12","Source Verified","1","3","3","3","3","71023.0","69.9","1","1","6690.0","57.6","3","0","3","0"," ","38872","580","584","06-30-2018 17:00:00","1","0","2","38.3","1","1","0","1"," "
